id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
66468,vasala,vasalo,SNP7,,"ekajaṃ vā dvijaṃ vāpi, yodha pāṇaṃ vihiṃsati, yassa pāṇe dayā natthi, taṃ jaññā <b>vasalo</b> iti.","Whoever here harms a living being, once born or even twice born, who has no compassion for a living being, one should know him as an “outcast”.",
66469,vasalaka,vasalaka,SNP7,yes,"disvāna bhagavantaṃ etadavoca, tatreva, muṇḍaka, tatreva, samaṇaka, tatreva, <b>vasalaka</b> tiṭṭhāhīti.","As soon as he saw the Fortunate One he said, “Stay right there, baldy! Stay right there, tramp! Stay right there, outcast!”",
69724,vihiṃsati,vihiṃsati,SNP7,,"ekajaṃ vā dvijaṃ vāpi, yodha pāṇaṃ <b>vihiṃsati</b>, yassa pāṇe dayā natthi, taṃ jaññā vasalo iti.","Whoever here harms a living being, once born or even twice born, who has no compassion for a living being, one should know him as an “outcast”.",
54291,yodha 2.1,yodha,SNP7,,"ekajaṃ vā dvijaṃ vāpi, <b>yodha</b> pāṇaṃ vihiṃsati, yassa pāṇe dayā natthi, taṃ jaññā vasalo iti.","Whoever here harms a living being, once born or even twice born, who has no compassion for a living being, one should know him as an “outcast”.",
32770,dīghaso,dīghaso,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: <b>dīghaso</b> dvādasa vidatthiyo sugatavidatthiyā, tiriyaṃ satt'antarā.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
57723,sattantarā,satt'antarā,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: dīghaso dvādasa vidatthiyo sugatavidatthiyā, tiriyaṃ <b>satt'antarā</b>.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
63617,sugatavidatthi,sugatavidatthiyā,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: dīghaso dvādasa vidatthiyo <b>sugatavidatthiyā</b>, tiriyaṃ satt'antarā.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
5720,antarā 3,,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: dīghaso dvādasa vidatthiyo sugatavidatthiyā, tiriyaṃ satt'<b>antarā</b>.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
30771,tiriyaṃ 2,tiriyaṃ,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: dīghaso dvādasa vidatthiyo sugatavidatthiyā, <b>tiriyaṃ</b> satt'antarā.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
63610,sugata 3,,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: dīghaso dvādasa vidatthiyo <b>sugata</b>vidatthiyā, tiriyaṃ satt'antarā.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
67954,vidatthi,vidatthiyo,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: dīghaso dvādasa <b>vidatthiyo</b> sugatavidatthiyā, tiriyaṃ satt'antarā.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
29631,tatridaṃ,,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'uddesaṃ, pamāṇikā kāretabbā. <b>tatr'idaṃ</b> pamāṇaṃ: dīghaso dvādasa vidatthiyo sugatavidatthiyā, tiriyaṃ satt'antarā.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
15150,uddesa 7,,VIN PAT SA 6,yes,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena, assāmikaṃ att'<b>uddesaṃ</b>, pamāṇikā kāretabbā. tatr'idaṃ pamāṇaṃ: dīghaso dvādasa vidatthiyo sugatavidatthiyā, tiriyaṃ satt'antarā.","By a monk having a hut made by means of his own begged requisites, without an owner and intended for himself, (the hut) is to be made according to correct measurement. In this case, this is the standard: Twelve spans of the sugata-span in length [and] seven [span] across inside.",
