id,pali,selected_pali_word,class_source,extra,class_example,english_translation,Class
57406,saññācikāya,saññācikāya,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane <b>saññācikāya</b> kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthuṃ desanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
62491,sārambha 2.1,sārambhe,VIN PAT SA 6,yes,"<b>sārambhe</b> ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthuṃ desanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
66080,vatthu 2,vatthusmiṃ,VIN PAT SA 6,yes,"sārambhe ce bhikkhu <b>vatthusmiṃ</b> aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthuṃ desanāya pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
66101,vatthudesanā,vatthuṃ desanāya,VIN PAT SA 6,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya <b>vatthudesanāya</b> pamāṇaṃ vā atikkāmeyya, saṅghādiseso.","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
2088,atikkāmeti 2,,VIN PAT SA 6 ,yes,"sārambhe ce bhikkhu vatthusmiṃ aparikkamane saññācikāya kuṭiṃ kāreyya bhikkhū vā anabhineyya vatthuṃ desanāya pamāṇaṃ vā <b>atikkāmeyya</b>, saṅghādiseso. ","If a monk by his own begging should build a hut on a site entailing harm to creatures and not accessible (i.e. not having a surrounding space), or [if] he should not invite monks for allocating a place, or [if] he should exceed the measurement, it is an offence requiring suspension.",
12373,āraddha 1.1,āraddhaṃ,VIN0,,"<b>āraddhaṃ</b> kho pana me, brāhmaṇa, vīriyaṃ ahosi.","Effort was truly aroused by me, Brahman.",
34005,desetuṃ,desetuṃ,VIN4.1.14,yes,na te ahaṃ sakkomi vitthārena dhammaṃ <b>desetuṃ</b>,I am not able to explain the Teaching to you thoroughly.,
56475,sakkoti,,VIN4.1.14,yes,na te ahaṃ <b>sakkomi</b> vitthārena dhammaṃ desetuṃ ,I am not able to explain the Teaching to you thoroughly.,
67947,vitthārena 1,vitthārena,VIN4.1.14,yes,na te ahaṃ sakkomi <b>vitthārena</b> dhammaṃ desetuṃ,I am not able to explain the Teaching to you thoroughly.,
6663,api 1.7,,SN35.28 ,,ghānasmiṃ <b>api</b> nibbindati gandhesu <b>api</b> nibbindati ghānaviññāṇe <b>api</b> nibbindati ghānasamphasse <b>api</b> nibbindati,"He is disenchanted with regard to the nose, also with regard to smell, he is disenchanted with regard to nose consciousness as well, he is even disenchanted with regard to nose contact.",
