id,pali,selected_pali_word,sutta_number,sutta_name,class_example
50884,maṇḍanāya,maṇḍanāya,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na <b>maṇḍanāya</b> na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
51015,madāya,madāya,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na <b>madāya</b> na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
52100,maṃ 1,,,,
52564,migāramātupāsāda,migāramātupāsāde,mn107,gaṇakamoggallānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati pubb'ārāme <b>migāramātupāsāde</b>."
52700,middha 1,thinamiddhaṃ,mn107,gaṇakamoggallānasuttaṃ,"thinamiddhaṃ pahāya vigatathinamiddho viharati ālokasaññī sato sampajāno, <b>thinamiddhā</b> cittaṃ parisodheti,"
53089,mūla 1,mūla,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, ye keci <b>mūla</b>gandhā, kāl'ānusāri tesaṃ aggam'akkhāyati, ye keci sāragandhā, lohitacandanaṃ tesaṃ aggam'akkhāyati, ye keci pupphagandhā, vassikaṃ tesaṃ aggam'akkhāyati, evam'eva bhoto gotamassa ovādo param'ajjadhammesu."
53154,mūḷha 2,mūḷhassa,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, nikkujjitaṃ vā ukkujjeyya, paṭicchannaṃ vā vivareyya, <b>mūḷhassa</b> vā maggaṃ ācikkheyya, andhakāre vā telapajjotaṃ dhāreyya, cakkhumanto rūpāni dakkhantī'ti,"
53164,me 2,me,mn107,gaṇakamoggallānasuttaṃ,"evaṃ <b>me</b> sutaṃ, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati pubb'ārāme migāramātupāsāde."
53308,moggallāna 2,gaṇakamoggallāno,mn107,gaṇakamoggallānasuttaṃ,"atha kho <b>gaṇakamoggallāno</b> brāhmaṇo yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavatā saddhiṃ sammodi."
53575,yathā 1,yathā,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, imassa migāramātupāsādassa dissati anupubbasikkhā anupubbakiriyā anupubbapaṭipadā yad'idaṃ"
54013,yāva 1,yāva,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na maṇḍanāya na vibhūsanāya, <b>yāva</b>'d'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
54046,yāvadeva,yāva'd'eva,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na maṇḍanāya na vibhūsanāya, <b>yāva'd'eva</b> imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
55062,rukkhamūla,rukkhamūlaṃ,mn107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, vivittaṃ sen'āsanaṃ bhajāhi araññaṃ <b>rukkhamūlaṃ</b> pabbataṃ kandaraṃ giriguhaṃ susānaṃ vanapatthaṃ abbhokāsaṃ palālapuñjan'ti."
57675,satta 1.1,satta,mn107,gaṇakamoggallānasuttaṃ,"ekaṃ ekakaṃ, dve dukā, tīṇi tikā, cattāri catukkā, pañca pañcakā, cha chakkā, <b>satta</b> sattakā, aṭṭha aṭṭhakā, nava navakā, dasa dasakā'ti,"
57938,sadattha 1.1,,,,
59020,sabbāvant,sabbāvato,mn107,gaṇakamoggallānasuttaṃ,"so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti paripūreti parippharati, n'āssa kiñci <b>sabbāvato</b> kāyassa vivekajena pītisukhena apphuṭaṃ hoti."
59599,samādāya 2,samādāya,mn107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, sīlavā hohi, pātimokkhasaṃvarasaṃvuto viharāhi ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī, <b>samādāya</b> sikkhassu sikkhāpadesū'ti."
59623,samādhi 1,,,,
59824,samāhita 1,,,,
61001,saraṇa 1.1,saraṇaṃ,mn107,gaṇakamoggallānasuttaṃ,es'āhaṃ bhavantaṃ gotamaṃ <b>saraṇaṃ</b> gacchāmi dhammañ'ca bhikkhusaṅghañ'ca.
62271,sāpadesa,,,,
62659,sāvatthī,sāvatthiyaṃ,mn107,gaṇakamoggallānasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā <b>sāvatthiyaṃ</b> viharati pubb'ārāme migāramātupāsāde."
63769,suta 1.1,sutaṃ,mn107,gaṇakamoggallānasuttaṃ,"evaṃ me <b>sutaṃ</b>, ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati pubb'ārāme migāramātupāsāde."
63818,sutta 1.3,,,,
63862,sutvā,sutvā,mn107,gaṇakamoggallānasuttaṃ,sotena saddaṃ <b>sutvā</b> ...
64953,seyyathāpi,seyyathā'pi,mn107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, imassa migāramātupāsādassa dissati anupubbasikkhā anupubbakiriyā anupubbapaṭipadā yad'idaṃ"
64962,seyyaṃ kappeti,sīhaseyyaṃ kappeyyāsi,mn107,gaṇakamoggallānasuttaṃ,"rattiyā majjhimaṃ yāmaṃ dakkhiṇena passena <b>sīhaseyyaṃ kappeyyāsi</b> pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,"
65082,so 1.1,so,mn107,gaṇakamoggallānasuttaṃ,<b>so</b> vivittaṃ sen'āsanaṃ bhajati araññaṃ rukkhamūlaṃ pabbataṃ kandaraṃ giriguhaṃ susānaṃ vanappatthaṃ abbhokāsaṃ palālapuñjaṃ.
65257,sotindriya 1,sot'indriyaṃ,mn107,gaṇakamoggallānasuttaṃ,"rakkhāhi cakkhu'ndriyaṃ, cakkhu'ndriye saṃvaraṃ āpajjāhi. <b>sot'indriyaṃ</b>, sot'indriye saṃvaraṃ āpajjāhi."
66203,vanappattha,vanappatthaṃ,mn107,gaṇakamoggallānasuttaṃ,so vivittaṃ sen'āsanaṃ bhajati araññaṃ rukkhamūlaṃ pabbataṃ kandaraṃ giriguhaṃ susānaṃ <b>vanappatthaṃ</b> abbhokāsaṃ palālapuñjaṃ.
68644,vibhūsanāya,vibhūsanāya,mn107,gaṇakamoggallānasuttaṃ,"n'eva davāya na madāya na maṇḍanāya na <b>vibhūsanāya</b>, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃs'ūparatiyā brahmacariy'ānuggahāya, iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi, navañ'ca vedanaṃ na uppādessāmi, yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti."
69552,vivarati 1,,,,
69687,vihāra 3,,,,
